low_p,large_p,low_less,high_less,max_title,replace_title,win_rate,old_wins,new_wins,draws
2,8,2,3,1,5,8.0,74,8,1
2,8,2,5,1,5,8.0,78,8,0
2,8,3,4,1,2,8.0,76,8,2
2,8,3,4,1,3,8.0,78,8,2
2,8,3,5,1,5,8.0,80,8,2
2,9,0,2,1,2,8.0,77,8,1
2,9,0,2,1,4,8.0,82,8,1
2,9,0,3,1,3,8.0,71,8,6
2,9,1,2,1,4,8.0,78,8,2
2,9,1,3,1,4,8.0,80,8,2
2,9,1,5,1,2,8.0,88,8,0
2,9,2,4,1,2,8.0,73,8,4
2,9,2,4,1,3,8.0,82,8,2
2,9,3,4,1,4,8.0,83,8,1
2,9,3,5,1,5,8.0,76,8,0
3,4,0,1,1,5,8.0,80,8,4
3,4,0,3,1,4,8.0,79,8,1
3,4,1,3,1,2,8.0,83,8,2
3,4,1,4,1,3,8.0,76,8,2
3,4,1,4,1,5,8.0,85,8,0
3,4,1,5,1,5,8.0,84,8,1
3,4,2,3,1,3,8.0,83,8,3
3,4,2,3,1,5,8.0,84,8,2
3,4,2,4,1,2,8.0,78,8,2
3,4,2,4,1,3,8.0,80,8,3
3,4,3,4,1,4,8.0,78,8,3
3,4,4,5,1,3,8.0,81,8,2
3,5,0,2,1,4,8.0,79,8,3
3,5,0,2,1,5,8.0,75,8,2
3,5,0,4,1,3,8.0,83,8,2
3,5,0,4,1,5,8.0,78,8,0
3,5,0,5,1,4,8.0,78,8,1
3,5,1,3,1,3,8.0,83,8,0
3,5,2,3,1,5,8.0,77,8,2
3,5,3,4,1,2,8.0,82,8,0
3,5,3,5,1,2,8.0,80,8,0
3,5,3,5,1,4,8.0,82,8,1
3,6,0,1,1,4,8.0,81,8,3
3,6,1,2,1,3,8.0,82,8,2
3,6,1,3,1,4,8.0,81,8,2
3,6,1,3,1,5,8.0,79,8,5
3,6,2,3,1,5,8.0,80,8,1
3,6,3,4,1,5,8.0,82,8,0
3,6,3,5,1,3,8.0,79,8,2
3,6,3,5,1,5,8.0,77,8,2
3,7,0,2,1,2,8.0,73,8,3
3,7,0,3,1,4,8.0,74,8,1
3,7,0,4,1,3,8.0,79,8,1
3,7,1,2,1,2,8.0,79,8,2
3,7,1,3,1,3,8.0,80,8,1
3,7,1,4,1,2,8.0,77,8,1
3,7,3,5,1,2,8.0,79,8,3
3,7,3,5,1,4,8.0,78,8,0
3,7,3,5,1,5,8.0,81,8,1
3,7,4,5,1,4,8.0,82,8,1
3,8,0,2,1,2,8.0,82,8,0
3,8,0,3,1,2,8.0,82,8,1
3,8,1,3,1,3,8.0,79,8,1
3,8,1,3,1,5,8.0,80,8,2
3,8,2,3,1,3,8.0,83,8,2
3,8,2,4,1,4,8.0,79,8,1
3,8,3,4,1,4,8.0,76,8,3
3,9,0,1,1,3,8.0,80,8,1
3,9,0,3,1,3,8.0,75,8,2
3,9,2,3,1,5,8.0,75,8,2
3,9,2,4,1,4,8.0,80,8,2
3,9,3,4,1,4,8.0,82,8,1
3,9,3,5,1,4,8.0,74,8,4
3,9,3,5,1,5,8.0,83,8,1
3,9,4,5,1,3,8.0,72,8,3
4,5,0,1,1,5,8.0,85,8,0
4,5,0,2,1,2,8.0,78,8,3
4,5,0,3,1,2,8.0,74,8,2
4,5,0,5,1,5,8.0,83,8,1
4,5,1,2,1,3,8.0,78,8,2
4,5,3,5,1,4,8.0,75,8,1
4,5,4,5,1,3,8.0,78,8,2
4,6,0,1,1,4,8.0,81,8,3
4,6,0,1,1,5,8.0,79,8,2
4,6,0,3,1,3,8.0,84,8,0
4,6,0,4,1,2,8.0,82,8,1
4,6,0,4,1,3,8.0,74,8,4
4,6,0,4,1,4,8.0,74,8,3
4,6,0,4,1,5,8.0,77,8,1
4,6,0,5,1,2,8.0,81,8,3
4,6,0,5,1,4,8.0,81,8,0
4,6,1,2,1,3,8.0,84,8,0
4,6,1,2,1,5,8.0,86,8,2
4,6,1,4,1,5,8.0,83,8,1
4,6,1,5,1,5,8.0,79,8,2
4,6,2,3,1,4,8.0,76,8,4
4,6,2,4,1,5,8.0,81,8,0
4,6,2,5,1,2,8.0,82,8,0
4,6,2,5,1,3,8.0,79,8,2
4,6,2,5,1,5,8.0,78,8,3
4,6,3,4,1,3,8.0,86,8,1
4,6,3,5,1,2,8.0,77,8,1
4,7,0,1,1,4,8.0,82,8,3
4,7,0,2,1,3,8.0,76,8,1
4,7,0,2,1,4,8.0,79,8,1
4,7,0,4,1,3,8.0,79,8,0
4,7,1,2,1,2,8.0,82,8,3
4,7,1,2,1,5,8.0,84,8,2
4,7,1,3,1,4,8.0,77,8,1
4,7,1,4,1,4,8.0,75,8,3
4,7,1,4,1,5,8.0,82,8,2
4,7,1,5,1,4,8.0,71,8,2
4,7,2,3,1,4,8.0,80,8,0
4,7,3,5,1,2,8.0,78,8,2
4,8,0,1,1,5,8.0,80,8,1
4,8,0,2,1,5,8.0,83,8,1
4,8,0,3,1,2,8.0,80,8,0
4,8,2,3,1,3,8.0,77,8,0
4,8,2,5,1,2,8.0,80,8,2
4,8,3,4,1,3,8.0,79,8,2
4,8,3,4,1,5,8.0,80,8,1
4,8,3,5,1,3,8.0,79,8,2
4,9,0,2,1,2,8.0,81,8,2
4,9,0,2,1,5,8.0,78,8,3
4,9,0,5,1,2,8.0,77,8,3
4,9,2,4,1,5,8.0,80,8,1
4,9,2,5,1,4,8.0,84,8,0
4,9,3,4,1,2,8.0,77,8,3
4,9,4,5,1,5,8.0,81,8,1
5,6,0,1,1,3,8.0,77,8,4
5,6,0,3,1,2,8.0,78,8,2
5,6,0,5,1,5,8.0,76,8,3
5,6,1,2,1,4,8.0,81,8,1
5,6,1,4,1,2,8.0,81,8,3
5,6,1,4,1,4,8.0,77,8,2
5,6,2,4,1,2,8.0,83,8,3
5,6,2,4,1,3,8.0,82,8,2
5,6,3,4,1,4,8.0,74,8,3
5,7,0,2,1,3,8.0,77,8,0
5,7,0,3,1,5,8.0,79,8,0
5,7,0,4,1,5,8.0,76,8,1
5,7,0,5,1,3,8.0,76,8,0
5,7,0,5,1,5,8.0,78,8,0
5,7,1,2,1,2,8.0,82,8,1
5,7,1,3,1,2,8.0,79,8,2
5,7,1,3,1,3,8.0,78,8,2
5,7,1,3,1,4,8.0,79,8,2
5,7,1,5,1,5,8.0,76,8,1
5,7,2,4,1,2,8.0,85,8,2
5,8,0,1,1,2,8.0,78,8,1
5,8,0,2,1,3,8.0,80,8,1
5,8,0,2,1,4,8.0,78,8,3
5,8,1,2,1,3,8.0,82,8,2
5,8,1,2,1,5,8.0,78,8,1
5,8,1,3,1,2,8.0,77,8,1
5,8,1,3,1,5,8.0,80,8,5
5,8,1,4,1,5,8.0,76,8,3
5,8,2,4,1,2,8.0,79,8,1
5,8,3,4,1,5,8.0,77,8,2
5,8,3,5,1,2,8.0,79,8,4
5,9,0,1,1,4,8.0,80,8,1
5,9,0,1,1,5,8.0,83,8,2
5,9,1,3,1,4,8.0,79,8,1
5,9,1,4,1,2,8.0,79,8,1
5,9,2,5,1,4,8.0,82,8,0
5,9,3,4,1,2,8.0,77,8,2
5,9,3,4,1,4,8.0,79,8,3
0,1,0,1,1,5,7.000000000000001,82,7,3
0,1,0,2,1,2,7.000000000000001,81,7,2
0,1,0,2,1,5,7.000000000000001,82,7,2
0,1,0,3,1,5,7.000000000000001,74,7,2
0,1,2,3,1,2,7.000000000000001,80,7,1
0,1,2,4,1,4,7.000000000000001,81,7,0
0,1,2,4,1,5,7.000000000000001,84,7,0
0,1,3,5,1,4,7.000000000000001,79,7,2
0,2,0,3,1,2,7.000000000000001,79,7,3
0,2,0,4,1,2,7.000000000000001,77,7,5
0,2,0,4,1,4,7.000000000000001,74,7,0
0,2,1,5,1,2,7.000000000000001,73,7,2
0,3,0,2,1,4,7.000000000000001,78,7,3
0,3,0,2,1,5,7.000000000000001,79,7,2
0,3,0,3,1,5,7.000000000000001,78,7,2
0,3,0,5,1,4,7.000000000000001,77,7,1
0,3,1,4,1,3,7.000000000000001,80,7,1
0,3,3,4,1,2,7.000000000000001,81,7,1
0,3,3,4,1,5,7.000000000000001,75,7,4
0,4,0,5,1,5,7.000000000000001,78,7,2
0,4,1,3,1,2,7.000000000000001,78,7,1
0,4,1,4,1,5,7.000000000000001,79,7,1
0,4,1,5,1,2,7.000000000000001,82,7,3
0,4,1,5,1,4,7.000000000000001,73,7,1
0,4,2,3,1,3,7.000000000000001,80,7,0
0,4,2,4,1,4,7.000000000000001,86,7,2
0,4,2,4,1,5,7.000000000000001,78,7,4
0,4,3,4,1,4,7.000000000000001,74,7,2
0,4,3,5,1,4,7.000000000000001,79,7,1
0,5,0,1,1,4,7.000000000000001,79,7,3
0,5,1,3,1,5,7.000000000000001,79,7,2
0,5,3,4,1,3,7.000000000000001,83,7,2
0,5,3,4,1,4,7.000000000000001,82,7,2
0,5,3,4,1,5,7.000000000000001,81,7,1
0,5,4,5,1,4,7.000000000000001,84,7,1
0,6,0,4,1,4,7.000000000000001,74,7,1
0,6,1,2,1,4,7.000000000000001,79,7,1
0,6,1,4,1,2,7.000000000000001,78,7,1
0,6,1,4,1,4,7.000000000000001,80,7,1
0,6,1,5,1,5,7.000000000000001,77,7,1
0,6,2,3,1,5,7.000000000000001,84,7,2
0,6,2,4,1,3,7.000000000000001,85,7,1
0,6,3,5,1,4,7.000000000000001,80,7,2
0,6,4,5,1,4,7.000000000000001,79,7,6
0,7,1,2,1,4,7.000000000000001,73,7,4
0,7,1,3,1,4,7.000000000000001,76,7,3
0,7,1,4,1,3,7.000000000000001,76,7,2
0,7,2,3,1,5,7.000000000000001,79,7,3
0,7,2,4,1,2,7.000000000000001,83,7,1
0,7,3,5,1,2,7.000000000000001,82,7,0
0,7,3,5,1,4,7.000000000000001,84,7,0
0,7,4,5,1,3,7.000000000000001,83,7,1
0,8,0,5,1,4,7.000000000000001,82,7,0
0,8,1,5,1,4,7.000000000000001,75,7,3
0,8,2,4,1,2,7.000000000000001,79,7,5
0,8,3,5,1,4,7.000000000000001,84,7,1
0,8,4,5,1,5,7.000000000000001,70,7,2
0,9,0,3,1,2,7.000000000000001,73,7,2
0,9,0,3,1,5,7.000000000000001,81,7,1
0,9,0,5,1,3,7.000000000000001,81,7,1
0,9,1,2,1,5,7.000000000000001,80,7,4
0,9,2,3,1,2,7.000000000000001,88,7,1
0,9,2,5,1,2,7.000000000000001,76,7,7
0,9,3,4,1,4,7.000000000000001,82,7,2
0,9,3,5,1,3,7.000000000000001,82,7,0
0,9,4,5,1,3,7.000000000000001,83,7,0
1,2,0,2,1,2,7.000000000000001,78,7,3
1,2,0,2,1,3,7.000000000000001,71,7,5
1,2,0,2,1,4,7.000000000000001,80,7,1
1,2,0,2,1,5,7.000000000000001,84,7,0
1,2,1,2,1,4,7.000000000000001,86,7,1
1,2,1,3,1,2,7.000000000000001,73,7,2
1,2,2,4,1,4,7.000000000000001,85,7,0
1,2,2,5,0,1,7.000000000000001,84,7,0
1,2,2,5,1,4,7.000000000000001,77,7,0
1,2,3,4,1,3,7.000000000000001,84,7,2
1,3,0,1,1,2,7.000000000000001,81,7,5
1,3,0,5,1,2,7.000000000000001,83,7,0
1,3,1,4,1,5,7.000000000000001,82,7,1
1,3,2,3,1,4,7.000000000000001,81,7,2
1,3,2,4,1,3,7.000000000000001,84,7,3
1,3,2,4,1,4,7.000000000000001,82,7,1
1,3,3,5,1,3,7.000000000000001,78,7,3
1,3,4,5,1,2,7.000000000000001,82,7,0
1,3,4,5,1,3,7.000000000000001,77,7,3
1,4,0,1,1,2,7.000000000000001,78,7,2
1,4,0,1,1,5,7.000000000000001,73,7,3
1,4,0,3,1,3,7.000000000000001,73,7,5
1,4,0,5,1,2,7.000000000000001,76,7,1
1,4,1,3,1,2,7.000000000000001,78,7,5
1,4,1,5,1,3,7.000000000000001,81,7,1
1,4,2,4,1,3,7.000000000000001,84,7,2
1,4,2,5,1,4,7.000000000000001,80,7,2
1,4,4,5,1,2,7.000000000000001,80,7,2
1,4,4,5,1,5,7.000000000000001,76,7,2
1,5,0,3,1,5,7.000000000000001,79,7,2
1,5,0,4,1,2,7.000000000000001,80,7,2
1,5,0,5,1,2,7.000000000000001,78,7,2
1,5,1,2,1,2,7.000000000000001,81,7,3
1,5,1,4,1,2,7.000000000000001,85,7,0
1,5,1,5,1,4,7.000000000000001,83,7,1
1,5,2,4,1,3,7.000000000000001,74,7,2
1,5,2,4,1,5,7.000000000000001,84,7,3
1,5,3,4,1,2,7.000000000000001,84,7,1
1,5,3,4,1,3,7.000000000000001,82,7,2
1,6,0,2,1,2,7.000000000000001,76,7,3
1,6,0,2,1,5,7.000000000000001,83,7,1
1,6,0,4,1,2,7.000000000000001,74,7,4
1,6,0,4,1,5,7.000000000000001,80,7,1
1,6,0,5,1,3,7.000000000000001,75,7,5
1,6,1,3,1,5,7.000000000000001,75,7,2
1,6,1,5,1,2,7.000000000000001,86,7,2
1,6,3,5,1,4,7.000000000000001,83,7,0
1,7,0,4,1,3,7.000000000000001,73,7,0
1,7,0,5,1,5,7.000000000000001,84,7,5
1,7,1,3,1,3,7.000000000000001,80,7,2
1,7,2,3,1,2,7.000000000000001,74,7,1
1,7,2,3,1,3,7.000000000000001,85,7,3
1,7,2,3,1,4,7.000000000000001,78,7,2
1,7,2,4,1,2,7.000000000000001,78,7,2
1,7,2,5,1,3,7.000000000000001,78,7,1
1,7,3,4,1,5,7.000000000000001,83,7,1
1,7,4,5,1,4,7.000000000000001,81,7,3
1,8,0,1,1,3,7.000000000000001,78,7,2
1,8,0,5,1,4,7.000000000000001,79,7,2
1,8,0,5,1,5,7.000000000000001,76,7,2
1,8,1,2,1,3,7.000000000000001,82,7,3
1,8,1,3,1,5,7.000000000000001,78,7,3
1,8,2,5,1,3,7.000000000000001,79,7,0
1,8,2,5,1,4,7.000000000000001,79,7,2
1,8,3,4,1,5,7.000000000000001,78,7,2
1,8,4,5,1,4,7.000000000000001,78,7,2
1,9,1,4,1,2,7.000000000000001,83,7,4
1,9,2,3,1,5,7.000000000000001,83,7,1
1,9,2,4,1,3,7.000000000000001,82,7,2
1,9,3,5,1,2,7.000000000000001,85,7,0
1,9,3,5,1,5,7.000000000000001,76,7,3
2,3,0,3,1,4,7.000000000000001,81,7,0
2,3,0,4,1,2,7.000000000000001,81,7,1
2,3,0,5,1,3,7.000000000000001,79,7,2
2,3,0,5,1,4,7.000000000000001,77,7,6
2,3,1,2,1,4,7.000000000000001,81,7,3
2,3,1,3,1,3,7.000000000000001,81,7,1
2,3,1,3,1,5,7.000000000000001,79,7,2
2,3,1,4,1,3,7.000000000000001,83,7,0
2,3,3,5,1,2,7.000000000000001,83,7,1
2,3,4,5,1,3,7.000000000000001,78,7,4
2,3,4,5,1,4,7.000000000000001,80,7,3
2,3,4,5,1,5,7.000000000000001,82,7,2
2,4,0,1,1,5,7.000000000000001,86,7,1
2,4,0,4,1,3,7.000000000000001,78,7,2
2,4,0,4,1,5,7.000000000000001,81,7,1
2,4,0,5,1,2,7.000000000000001,82,7,0
2,4,0,5,1,3,7.000000000000001,84,7,1
2,4,1,2,1,4,7.000000000000001,79,7,2
2,4,1,2,1,5,7.000000000000001,79,7,1
2,4,1,4,1,3,7.000000000000001,85,7,1
2,4,1,5,1,4,7.000000000000001,83,7,0
2,4,1,5,1,5,7.000000000000001,80,7,2
2,4,2,4,1,4,7.000000000000001,84,7,3
2,4,2,5,1,2,7.000000000000001,83,7,0
2,4,3,4,1,4,7.000000000000001,80,7,0
2,4,3,5,1,3,7.000000000000001,80,7,1
2,4,4,5,1,5,7.000000000000001,79,7,4
2,5,0,2,1,5,7.000000000000001,83,7,0
2,5,0,3,1,3,7.000000000000001,82,7,1
2,5,0,4,1,2,7.000000000000001,82,7,1
2,5,1,2,1,2,7.000000000000001,80,7,3
2,5,2,3,1,2,7.000000000000001,81,7,1
2,5,2,3,1,5,7.000000000000001,77,7,2
2,5,2,4,1,4,7.000000000000001,78,7,3
2,5,3,5,1,3,7.000000000000001,86,7,0
2,5,4,5,1,3,7.000000000000001,83,7,2
2,6,0,3,1,4,7.000000000000001,82,7,1
2,6,0,4,1,5,7.000000000000001,79,7,3
2,6,1,3,1,4,7.000000000000001,70,7,3
2,6,2,3,1,3,7.000000000000001,81,7,4
2,6,2,5,1,5,7.000000000000001,81,7,0
2,6,3,4,1,5,7.000000000000001,80,7,2
2,6,3,5,1,2,7.000000000000001,84,7,2
2,7,0,3,1,3,7.000000000000001,81,7,1
2,7,0,4,1,5,7.000000000000001,85,7,3
2,7,0,5,1,5,7.000000000000001,82,7,3
2,7,1,2,1,4,7.000000000000001,82,7,2
2,7,1,3,1,2,7.000000000000001,79,7,3
2,7,1,4,1,3,7.000000000000001,79,7,1
2,7,1,5,1,5,7.000000000000001,82,7,3
2,7,2,4,1,4,7.000000000000001,80,7,3
2,7,2,5,1,3,7.000000000000001,80,7,2
2,7,2,5,1,4,7.000000000000001,81,7,4
2,7,3,5,1,3,7.000000000000001,77,7,3
2,7,4,5,1,4,7.000000000000001,84,7,0
2,8,0,2,1,4,7.000000000000001,82,7,2
2,8,0,3,1,5,7.000000000000001,81,7,0
2,8,1,2,1,3,7.000000000000001,83,7,2
2,8,1,4,1,2,7.000000000000001,83,7,1
2,8,1,4,1,5,7.000000000000001,89,7,0
2,8,1,5,1,5,7.000000000000001,79,7,2
2,8,3,4,1,4,7.000000000000001,86,7,1
2,9,0,1,1,5,7.000000000000001,77,7,5
2,9,0,2,1,5,7.000000000000001,84,7,0
2,9,0,3,1,4,7.000000000000001,80,7,0
2,9,0,3,1,5,7.000000000000001,77,7,3
2,9,0,4,1,3,7.000000000000001,77,7,2
2,9,0,4,1,4,7.000000000000001,82,7,2
2,9,1,4,1,2,7.000000000000001,87,7,0
2,9,2,5,1,2,7.000000000000001,81,7,2
2,9,2,5,1,3,7.000000000000001,86,7,0
2,9,3,4,1,2,7.000000000000001,80,7,2
2,9,3,4,1,5,7.000000000000001,86,7,1
2,9,3,5,1,2,7.000000000000001,80,7,1
3,4,0,1,1,2,7.000000000000001,79,7,2
3,4,0,5,1,4,7.000000000000001,82,7,2
3,4,1,2,1,2,7.000000000000001,80,7,2
3,4,1,2,1,4,7.000000000000001,80,7,0
3,4,1,3,1,5,7.000000000000001,82,7,1
3,4,1,5,1,4,7.000000000000001,76,7,3
3,4,2,4,1,4,7.000000000000001,74,7,6
3,4,3,4,1,3,7.000000000000001,78,7,1
3,5,0,3,1,3,7.000000000000001,81,7,0
3,5,0,5,1,2,7.000000000000001,76,7,2
3,5,1,2,1,2,7.000000000000001,73,7,5
3,5,1,4,1,2,7.000000000000001,84,7,0
3,5,2,4,1,5,7.000000000000001,81,7,1
3,5,2,5,1,5,7.000000000000001,87,7,0
3,5,4,5,1,2,7.000000000000001,78,7,3
3,5,4,5,1,3,7.000000000000001,81,7,2
3,6,0,1,1,2,7.000000000000001,79,7,4
3,6,0,1,1,3,7.000000000000001,78,7,4
3,6,0,2,1,2,7.000000000000001,82,7,1
3,6,0,4,1,3,7.000000000000001,79,7,1
3,6,0,4,1,4,7.000000000000001,80,7,3
3,6,1,4,1,2,7.000000000000001,79,7,1
3,6,2,3,1,2,7.000000000000001,83,7,0
3,6,2,5,1,4,7.000000000000001,82,7,0
3,6,3,5,1,4,7.000000000000001,83,7,1
3,7,0,1,1,3,7.000000000000001,77,7,2
3,7,0,3,1,5,7.000000000000001,74,7,1
3,7,1,2,1,3,7.000000000000001,84,7,1
3,7,1,4,1,3,7.000000000000001,79,7,2
3,7,2,3,1,3,7.000000000000001,79,7,1
3,7,2,4,1,5,7.000000000000001,82,7,2
3,7,2,5,1,3,7.000000000000001,82,7,0
3,7,3,4,1,3,7.000000000000001,78,7,3
3,7,4,5,1,2,7.000000000000001,84,7,0
3,8,0,2,1,3,7.000000000000001,87,7,2
3,8,0,4,1,5,7.000000000000001,77,7,2
3,8,0,5,1,5,7.000000000000001,78,7,1
3,8,1,2,1,3,7.000000000000001,81,7,1
3,8,1,5,1,2,7.000000000000001,82,7,1
3,8,4,5,1,3,7.000000000000001,83,7,1
3,9,0,2,1,5,7.000000000000001,79,7,1
3,9,0,4,1,2,7.000000000000001,81,7,1
3,9,0,4,1,3,7.000000000000001,75,7,1
3,9,1,2,1,3,7.000000000000001,81,7,3
3,9,1,3,1,2,7.000000000000001,75,7,4
3,9,1,3,1,4,7.000000000000001,79,7,1
3,9,1,4,1,2,7.000000000000001,78,7,0
3,9,1,4,1,5,7.000000000000001,77,7,1
3,9,1,5,1,2,7.000000000000001,81,7,1
3,9,1,5,1,3,7.000000000000001,79,7,0
3,9,2,3,1,2,7.000000000000001,82,7,1
3,9,3,5,1,2,7.000000000000001,81,7,2
3,9,3,5,1,3,7.000000000000001,80,7,0
4,5,0,2,1,5,7.000000000000001,79,7,3
4,5,0,3,1,5,7.000000000000001,80,7,1
4,5,0,4,1,5,7.000000000000001,77,7,5
4,5,1,3,1,3,7.000000000000001,78,7,1
4,5,2,3,1,5,7.000000000000001,74,7,3
4,5,2,4,1,4,7.000000000000001,79,7,1
4,5,2,5,1,2,7.000000000000001,84,7,1
4,5,3,4,1,2,7.000000000000001,81,7,0
4,5,3,4,1,4,7.000000000000001,86,7,1
4,5,4,5,0,5,7.000000000000001,84,7,0
4,6,0,2,1,2,7.000000000000001,78,7,1
4,6,0,2,1,4,7.000000000000001,79,7,3
4,6,0,5,1,3,7.000000000000001,83,7,1
4,6,2,3,1,3,7.000000000000001,77,7,3
4,6,2,4,1,2,7.000000000000001,74,7,2
4,6,2,5,1,4,7.000000000000001,78,7,0
4,6,4,5,1,4,7.000000000000001,84,7,1
4,7,0,3,1,2,7.000000000000001,84,7,3
4,7,0,3,1,4,7.000000000000001,83,7,3
4,7,0,4,1,4,7.000000000000001,82,7,4
4,7,1,3,1,5,7.000000000000001,76,7,0
4,7,1,5,1,5,7.000000000000001,75,7,2
4,7,2,3,1,2,7.000000000000001,76,7,2
4,7,2,5,1,2,7.000000000000001,82,7,3
4,7,2,5,1,4,7.000000000000001,86,7,2
4,7,3,4,1,4,7.000000000000001,80,7,6
4,7,3,4,1,5,7.000000000000001,78,7,3
4,7,4,5,1,3,7.000000000000001,82,7,3
4,7,4,5,1,4,7.000000000000001,81,7,3
4,8,0,1,1,2,7.000000000000001,82,7,1
4,8,0,4,1,2,7.000000000000001,79,7,3
4,8,0,5,1,2,7.000000000000001,81,7,1
4,8,0,5,1,3,7.000000000000001,78,7,2
4,8,1,2,1,4,7.000000000000001,79,7,3
4,8,1,5,1,3,7.000000000000001,74,7,4
4,8,2,4,1,3,7.000000000000001,75,7,2
4,8,2,5,1,3,7.000000000000001,81,7,0
4,8,3,4,1,2,7.000000000000001,80,7,0
4,8,3,5,1,2,7.000000000000001,83,7,2
4,8,4,5,1,4,7.000000000000001,82,7,1
4,9,0,5,1,3,7.000000000000001,79,7,4
4,9,1,3,1,4,7.000000000000001,79,7,2
4,9,1,5,1,4,7.000000000000001,79,7,4
4,9,2,3,1,4,7.000000000000001,81,7,3
4,9,2,3,1,5,7.000000000000001,81,7,2
4,9,2,4,1,4,7.000000000000001,84,7,1
4,9,4,5,1,2,7.000000000000001,84,7,1
5,6,0,2,1,2,7.000000000000001,82,7,1
5,6,0,2,1,4,7.000000000000001,80,7,1
5,6,0,3,1,3,7.000000000000001,84,7,1
5,6,1,5,1,2,7.000000000000001,85,7,2
5,6,2,3,1,5,7.000000000000001,84,7,2
5,7,0,1,1,3,7.000000000000001,79,7,2
5,7,0,2,1,5,7.000000000000001,74,7,3
5,7,0,3,1,3,7.000000000000001,79,7,2
5,7,0,3,1,4,7.000000000000001,79,7,1
5,7,0,4,1,4,7.000000000000001,74,7,4
5,7,1,5,1,3,7.000000000000001,82,7,1
5,7,2,4,1,4,7.000000000000001,76,7,3
5,7,3,4,1,4,7.000000000000001,78,7,1
5,7,3,5,1,4,7.000000000000001,82,7,1
5,8,0,5,1,2,7.000000000000001,81,7,2
5,8,1,3,1,3,7.000000000000001,75,7,2
5,8,1,3,1,4,7.000000000000001,87,7,0
5,8,1,5,1,4,7.000000000000001,78,7,2
5,8,2,4,1,4,7.000000000000001,79,7,1
5,8,2,4,1,5,7.000000000000001,77,7,4
5,8,3,4,1,2,7.000000000000001,82,7,1
5,8,3,5,1,4,7.000000000000001,83,7,1
5,8,3,5,1,5,7.000000000000001,84,7,2
5,8,4,5,1,4,7.000000000000001,78,7,3
5,9,0,4,1,2,7.000000000000001,82,7,0
5,9,0,5,1,2,7.000000000000001,83,7,2
5,9,0,5,1,5,7.000000000000001,78,7,1
5,9,1,2,1,3,7.000000000000001,81,7,2
5,9,1,3,1,5,7.000000000000001,81,7,4
5,9,1,5,1,2,7.000000000000001,78,7,3
5,9,1,5,1,4,7.000000000000001,85,7,1
5,9,2,4,1,3,7.000000000000001,78,7,2
5,9,2,5,1,3,7.000000000000001,76,7,6
0,1,0,4,0,1,6.0,80,6,0
0,1,1,3,1,5,6.0,84,6,3
0,1,1,4,1,4,6.0,84,6,1
0,1,1,5,1,2,6.0,84,6,1
0,1,4,5,1,2,6.0,84,6,0
0,1,4,5,1,3,6.0,72,6,0
0,2,0,2,1,4,6.0,82,6,2
0,2,0,3,1,5,6.0,82,6,1
0,2,2,5,1,2,6.0,78,6,1
0,2,2,5,1,5,6.0,77,6,4
0,2,3,5,0,3,6.0,82,6,1
0,3,0,1,1,2,6.0,81,6,1
0,3,0,2,1,3,6.0,80,6,0
0,3,1,3,1,3,6.0,82,6,1
0,3,1,5,1,4,6.0,80,6,1
0,3,2,5,1,4,6.0,80,6,1
0,3,3,4,1,3,6.0,83,6,1
0,3,4,5,1,2,6.0,78,6,2
0,3,4,5,1,5,6.0,84,6,1
0,4,0,1,1,3,6.0,81,6,2
0,4,0,5,1,3,6.0,84,6,0
0,4,1,2,1,4,6.0,78,6,0
0,4,2,5,1,2,6.0,79,6,1
0,4,3,4,1,2,6.0,76,6,0
0,5,0,2,0,3,6.0,81,6,1
0,5,1,3,1,4,6.0,81,6,4
0,5,1,4,1,2,6.0,71,6,6
0,5,3,5,0,3,6.0,78,6,0
0,5,4,5,1,2,6.0,78,6,1
0,6,0,3,1,4,6.0,81,6,1
0,6,0,5,0,3,6.0,89,6,0
0,6,1,4,1,3,6.0,78,6,0
0,6,2,4,1,5,6.0,81,6,2
0,6,2,5,1,4,6.0,81,6,0
0,7,0,1,1,4,6.0,85,6,1
0,7,0,1,1,5,6.0,78,6,2
0,7,0,3,1,4,6.0,84,6,1
0,7,0,4,1,4,6.0,79,6,2
0,7,1,4,1,2,6.0,81,6,2
0,7,1,4,1,4,6.0,81,6,4
0,7,1,5,1,4,6.0,81,6,4
0,7,1,5,1,5,6.0,80,6,3
0,7,2,3,0,5,6.0,83,6,0
0,7,3,4,1,5,6.0,81,6,3
0,7,4,5,0,3,6.0,80,6,0
0,7,4,5,1,4,6.0,79,6,1
0,8,0,4,0,1,6.0,85,6,0
0,8,1,2,1,4,6.0,78,6,4
0,8,1,4,1,5,6.0,85,6,2
0,8,4,5,1,2,6.0,84,6,1
0,9,0,1,1,3,6.0,77,6,3
0,9,0,2,1,5,6.0,81,6,2
0,9,0,5,0,3,6.0,83,6,1
0,9,1,2,0,4,6.0,85,6,1
0,9,1,3,1,3,6.0,75,6,2
0,9,1,4,1,3,6.0,82,6,2
0,9,1,4,1,4,6.0,80,6,2
0,9,1,4,1,5,6.0,78,6,2
0,9,2,3,1,4,6.0,73,6,5
0,9,4,5,1,2,6.0,82,6,0
1,2,0,3,1,5,6.0,83,6,4
1,2,0,4,1,5,6.0,82,6,3
1,2,1,2,1,5,6.0,84,6,3
1,2,1,3,1,5,6.0,80,6,1
1,3,0,5,1,5,6.0,83,6,0
